symbol,A2058,A2780,A375,A427,CAOV3,HCT116,HT144,HT29,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,NCIH520,OCUBM,OV90,OVCAR3,PA1,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,UWB1289,VCAP
NCOR2,12,16,12,5,12,10,11,20,17,33,13,14,19,11,10,16,9,12,15,7,6,17,7,11,22,49,8,11,17,21
NCSTN,69,41,33,20,12,20,54,19,15,43,34,26,46,38,22,30,29,28,22,20,41,24,44,38,17,20,48,49,26,16
NEK7,14,7,16,61,11,10,13,14,10,8,24,23,6,7,9,7,7,9,2,8,10,11,13,11,8,13,11,14,32,9
NEO1,2,13,1,9,10,13,0,9,8,2,2,5,10,7,2,16,5,17,9,13,1,10,4,3,10,25,5,2,6,4
NF1,4,6,5,4,2,2,5,12,5,2,4,7,4,7,8,7,2,17,3,2,5,6,3,1,6,10,7,4,2,10
NF2,10,7,10,2,18,9,17,8,8,0,8,23,4,8,6,12,3,38,6,7,5,28,8,8,6,5,5,11,15,8
NFATC1,1,0,1,3,0,2,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,1,1,1,0,0,0,1,1,0
NFATC2,0,0,30,0,1,2,45,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,12,0,1,1,0,10,1,0
NFATC3,3,5,4,4,2,3,3,4,2,2,4,3,0,2,7,3,1,3,4,5,2,4,2,3,15,4,2,1,2,1
NFATC4,2,9,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,4,3,0,9,0,3,0,0,4,4,0,3,0
NFKB1,20,11,17,7,6,6,13,7,12,9,8,6,6,15,6,7,5,9,3,12,11,15,11,5,5,7,3,6,11,7
NFKB2,12,9,10,51,13,26,5,6,4,26,6,17,25,63,2,4,5,21,8,21,13,7,9,8,3,12,11,4,16,5
NFKBIA,12,10,5,17,16,12,7,9,24,50,13,22,25,86,11,8,14,62,7,21,27,25,11,25,7,49,18,8,72,23
NFKBIB,11,11,11,7,8,12,13,17,7,10,13,16,11,15,18,10,27,26,9,11,11,9,7,6,15,5,8,13,10,4
NFKBIE,6,2,3,4,4,3,8,2,3,6,1,1,1,6,0,6,4,2,4,5,6,3,6,5,2,2,3,12,6,4
NGF,0,0,0,0,0,0,0,0,0,4,0,5,0,1,0,0,0,0,4,0,2,3,0,1,0,0,0,0,0,0
NGFR,9,0,20,1,3,5,175,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,28,0,1,9,0,1,0,0
NKD1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,520,1,0,0,0,1,9,0,0,0,231,7,0,0,0,0
NKD2,0,1,0,10,0,4,0,2,10,1,1,0,2,0,3,0,12,4,2,5,34,0,0,1,37,21,0,1,0,1
NLK,7,1,5,6,4,4,5,8,3,2,2,4,2,4,10,6,3,5,11,4,3,3,6,2,5,8,7,6,6,8
NLRC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRP1,9,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,3,0,5,1,0,4,0,10,0,0,0,0
NLRP12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRP3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRX1,3,4,5,3,2,3,1,3,6,3,2,3,3,2,3,1,0,1,7,3,2,8,2,5,5,9,9,2,7,3
NOD1,2,1,1,2,2,1,1,1,3,2,1,3,1,1,0,2,0,1,3,1,2,1,1,2,2,5,2,2,1,0
NOD2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
NODAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG,0,0,0,0,1,0,0,0,0,0,0,3,0,4,0,0,0,10,1,0,0,0,0,1,0,0,0,0,7,0
NOS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
NOS2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
NOS3,1,3,0,0,0,2,0,1,2,0,0,0,0,2,0,0,1,0,2,4,0,0,0,0,0,1,0,0,0,0
NOTCH1,8,5,6,1,1,6,9,6,4,6,5,3,2,3,3,6,0,8,6,16,0,8,2,2,7,9,3,3,9,1
NOTCH2,17,11,18,3,11,7,14,4,13,31,6,11,3,29,4,27,2,26,9,12,16,15,15,21,0,8,13,12,20,12
NOTCH3,3,23,1,4,9,9,1,0,1,5,25,14,22,1,0,20,0,17,18,0,1,0,0,2,0,6,17,0,15,4
NOTCH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOTUM,0,0,0,5,2,4,0,1,1,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,150,67,0,0,0,0
NOX4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
NPPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NPPB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NPPC,0,0,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
NPR1,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,0,0,30,3,0,0,3,3,0,0,0,0,0,3,0
NPR2,1,0,3,2,2,6,3,5,2,1,0,0,0,0,3,0,0,2,7,5,6,2,0,2,6,2,0,1,0,0
NPRL2,7,5,7,6,3,6,4,4,6,6,4,4,6,4,5,1,3,5,5,5,8,3,5,4,7,3,7,4,4,8
NPRL3,4,8,9,6,3,3,4,4,9,6,8,8,4,2,9,6,6,3,6,8,4,13,5,3,10,9,6,8,6,4
NPY,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557
NPY1R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NR1H3,1,4,3,1,3,2,1,18,3,7,2,1,1,0,4,1,8,1,3,0,2,1,1,2,3,8,6,1,2,0
NR4A1,4,4,17,4,5,4,7,3,5,0,6,1,3,16,3,4,1,1,0,2,1,1,16,0,0,3,1,11,4,9
NRAS,24,25,27,25,43,24,16,22,18,19,16,23,13,73,27,16,21,28,22,17,30,37,43,34,21,13,12,26,41,12
NRF1,6,6,6,4,4,5,5,4,5,4,5,4,4,7,7,6,6,5,4,5,4,5,5,4,5,5,4,5,5,6
NRG1,2,0,0,1,0,0,1,0,0,0,2,1,0,3,0,0,0,2,0,0,0,4,0,1,0,0,0,0,4,0
NRG2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0
NRG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
NRG4,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NSMAF,15,9,9,6,7,6,11,4,8,14,12,6,12,3,13,6,5,9,4,29,11,9,8,8,13,10,7,8,9,12
NTF3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,0,0,0,2,0
NTF4,0,2,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0
NTRK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTRK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTRK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTSR1,0,0,1,0,0,79,0,39,0,4,3,0,0,14,0,0,0,0,0,13,15,0,0,3,56,0,0,0,0,0
NUMB,5,5,4,6,9,7,5,9,6,7,5,7,7,5,5,5,8,8,8,8,9,22,5,6,7,10,13,7,6,8
NUMBL,3,4,4,4,2,6,4,2,1,4,5,6,2,2,2,3,3,2,4,5,7,5,4,3,4,4,3,5,4,1
OLR1,0,0,0,85,36,0,0,0,0,6,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
OPRD1,1,0,6,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
OPRM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORAI1,9,7,11,12,11,9,15,4,8,18,9,10,7,15,5,9,7,7,24,12,8,10,13,8,6,10,14,18,14,2
ORAI2,5,6,10,2,3,2,7,5,2,9,1,4,0,1,0,1,4,4,4,6,8,2,3,5,5,10,2,4,2,4
ORAI3,3,3,2,5,2,2,3,5,1,1,0,2,1,0,0,1,3,1,2,2,5,1,2,8,2,4,3,2,3,1
OSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSMR,17,0,7,11,13,18,23,0,0,23,19,34,28,20,0,6,7,4,3,0,11,11,0,37,0,0,7,13,1,3
OXT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXTR,0,0,0,0,4,0,0,0,0,4,0,5,0,0,0,1,0,14,0,0,5,4,0,3,0,0,0,0,45,1
P2RY1,2,0,1,0,0,1,3,0,26,0,1,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,3,0,3
PAK1,10,9,11,19,9,10,7,27,13,6,5,7,8,5,39,7,15,70,27,12,8,9,5,13,9,17,13,10,6,9
PAK2,20,25,15,19,37,24,24,22,21,13,17,28,11,34,54,28,18,37,16,29,22,32,17,24,36,24,68,21,52,24
PAK4,6,6,9,4,13,7,8,14,3,5,4,21,8,6,6,32,20,30,16,5,4,8,5,4,5,17,12,7,8,25
PAK5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARD3,9,10,6,13,7,12,7,12,9,8,9,14,13,7,6,10,8,15,17,18,9,20,7,8,8,13,5,4,16,4
PARD6A,1,1,0,15,3,3,0,4,3,1,0,1,1,3,3,2,2,2,6,3,0,1,0,4,6,4,9,0,2,4
PARD6B,0,2,0,9,4,10,0,7,2,1,0,5,1,4,0,3,6,6,1,2,0,1,0,0,4,8,15,0,10,1
PARD6G,3,2,2,5,1,5,3,0,2,1,1,1,0,1,1,2,0,1,9,2,0,4,7,0,0,0,0,3,0,1
PCK1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCK2,13,58,6,47,13,27,6,26,20,6,5,4,37,7,42,14,10,12,19,18,30,3,11,4,18,30,15,2,19,2
PDCD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE10A,1,0,0,0,0,0,0,4,0,1,3,0,2,1,0,0,0,0,0,0,0,2,0,4,0,0,0,1,1,0
PDE1A,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE1C,12,0,8,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,7,9,0
PDE3A,22,0,3,0,1,0,0,0,1,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PDE3B,1,3,0,0,0,1,1,5,0,0,4,0,3,1,2,1,0,0,2,1,0,1,1,0,3,0,0,4,0,7
PDE4A,1,9,4,4,3,9,3,0,3,5,2,1,3,3,0,0,1,0,3,1,3,1,2,3,4,2,0,2,3,0
PDE4B,15,0,0,23,9,17,1,0,0,0,4,0,0,3,0,0,0,0,2,0,1,0,10,1,0,0,0,2,0,0
PDE4C,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE4D,3,6,1,48,13,0,0,1,2,1,10,0,10,3,7,0,1,0,1,3,1,0,1,1,9,0,0,0,0,1
PDGFA,0,0,1,4,3,7,15,3,10,9,1,11,3,0,1,4,2,2,8,3,14,1,2,7,27,7,2,11,0,4
PDGFB,0,0,0,1,3,6,3,5,1,0,0,20,0,0,2,9,0,5,11,0,1,5,0,4,5,3,9,0,21,2
PDGFC,1,0,0,49,0,5,0,5,1,2,1,18,1,5,1,10,0,13,2,0,11,18,0,4,0,0,2,1,4,0
PDGFD,4,7,1,0,0,0,0,0,0,1,0,3,0,0,0,0,2,2,0,0,0,0,1,3,0,0,0,1,0,0
PDGFRA,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8,0,0,3,0,0,0,0,0,0
PDGFRB,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,0,0,2,0,0,0,0,0,0
PDHA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDHB,17,29,35,14,20,9,21,7,17,17,19,16,21,18,11,11,14,16,32,9,29,13,20,13,12,6,38,21,11,43
PDK1,4,3,1,1,0,1,4,9,2,3,1,2,1,2,1,1,0,0,2,4,4,1,3,2,3,1,0,4,2,3
PDPK1,3,3,4,4,2,6,6,9,5,6,3,4,3,3,8,7,5,3,4,5,3,4,3,3,7,8,10,2,3,4
PERP,38,0,15,44,51,51,30,67,49,24,43,186,63,11,30,56,59,57,19,26,10,36,26,83,74,122,23,57,30,19
PF4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF4V1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PFKFB2,1,1,3,4,2,3,2,6,5,3,0,6,4,2,0,3,2,5,1,5,2,4,5,2,4,7,6,2,3,3
PFKFB3,31,12,33,5,6,9,25,16,9,9,9,6,10,23,9,2,0,5,5,13,58,26,23,7,10,9,92,22,9,5
PFKFB4,9,7,20,3,1,2,34,5,1,1,0,2,0,0,0,1,0,1,2,1,6,1,20,2,1,1,3,46,1,4
PFKL,19,17,9,11,6,10,19,15,16,14,19,16,20,11,7,45,22,17,22,10,26,25,23,27,8,21,27,16,8,20
PFKM,21,34,21,1,15,16,22,9,18,16,38,6,12,12,16,5,9,15,15,30,17,2,21,13,16,14,19,36,7,33
PFKP,48,13,38,29,37,31,51,51,24,54,79,48,75,71,5,6,32,4,22,22,64,110,121,53,22,35,23,30,26,11
PFN1,494,567,408,511,266,250,445,209,343,525,466,463,369,672,122,158,548,157,465,206,360,341,436,287,400,112,177,315,532,103
PFN2,76,74,60,124,56,48,92,52,20,22,77,66,44,38,146,29,33,94,48,20,93,99,51,82,23,11,26,56,68,33
PFN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFN4,0,0,1,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0
PGAM5,21,27,22,17,21,21,16,18,37,12,36,16,18,32,12,30,22,12,26,23,8,15,13,9,30,16,22,16,33,27
PGF,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0
PGK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
PHKB,5,3,3,3,3,4,3,7,6,4,11,12,9,2,21,9,6,3,5,2,7,8,2,5,6,4,6,2,4,6
PHKG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
PHKG2,3,4,4,3,6,2,3,2,3,4,2,5,1,3,4,5,4,3,3,3,2,3,3,3,2,3,7,3,5,1
PHLPP1,3,2,2,1,0,2,2,1,6,1,0,4,1,1,6,1,1,0,11,2,1,2,3,1,1,2,1,3,1,4
PHLPP2,1,2,2,2,2,2,1,5,6,1,3,11,0,3,3,2,1,1,2,5,1,3,2,2,3,7,3,1,0,1
PIAS1,3,3,4,2,5,4,3,9,6,2,2,4,3,2,3,5,3,5,4,5,4,4,4,4,4,4,3,2,4,5
PIAS2,1,2,1,1,1,2,2,1,2,1,0,1,1,1,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,2
PIAS3,6,16,12,12,11,13,8,13,3,12,6,9,9,18,3,16,6,8,10,6,9,11,4,11,5,11,27,10,8,4
PIAS4,6,13,6,7,3,5,6,7,5,6,5,4,5,10,10,15,4,5,14,7,5,8,5,4,6,6,7,7,5,4
PIDD1,5,7,5,7,1,4,6,4,7,2,3,3,4,3,2,3,4,3,7,5,3,2,2,4,3,4,7,3,1,5
PIK3AP1,0,0,0,3,1,3,0,7,5,0,0,0,0,0,0,0,18,3,0,4,0,0,0,0,1,4,0,0,15,2
PIK3C3,4,2,4,2,1,3,4,2,1,2,2,1,1,2,4,1,1,2,4,6,4,2,2,3,1,1,1,2,1,2
PIK3CA,2,4,3,10,12,5,4,4,2,1,1,3,1,2,6,4,2,4,2,5,5,3,3,4,4,6,5,3,15,1
PIK3CB,8,3,7,10,8,8,7,8,7,3,4,7,4,6,9,6,3,10,7,5,4,8,11,6,7,8,10,7,6,5
PIK3CD,7,2,4,4,3,2,0,0,1,11,0,0,0,2,0,0,0,9,2,2,8,2,7,4,1,1,0,0,1,0
PIK3CG,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIK3R1,5,2,3,2,1,2,5,11,3,1,2,1,2,1,1,6,4,3,0,2,10,11,4,2,3,1,6,3,2,6
PIK3R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIK3R3,0,4,2,1,6,0,1,2,1,1,1,5,0,1,4,22,1,5,2,0,2,1,3,0,0,2,5,2,3,4
PIK3R4,9,10,15,7,8,6,14,8,8,6,7,8,5,13,9,12,7,21,9,9,10,8,11,7,7,10,9,13,10,7
PIK3R5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIK3R6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
PIM1,2,27,3,7,6,5,2,4,13,4,4,13,4,14,5,0,19,2,22,4,3,5,2,3,1,4,1,1,17,8
PIN1,5,10,11,13,9,5,11,4,5,6,9,9,6,7,16,8,8,6,21,6,9,10,13,8,7,3,9,10,10,4
PITX2,0,1,1,0,2,1,0,1,4,1,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,6,0,0,0,0
PKLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PKM,312,191,382,64,388,101,494,238,280,165,354,308,482,176,188,114,390,412,264,141,445,491,632,637,142,149,167,278,170,123
PKN1,35,25,27,64,40,41,28,24,23,68,19,17,27,7,58,15,12,16,44,29,36,32,18,26,62,32,13,17,61,32
PKN2,11,17,10,14,21,19,7,19,18,16,7,18,10,16,10,8,8,12,7,15,10,9,13,17,11,25,8,6,22,12
PKN3,10,15,6,6,3,12,1,4,14,28,10,7,1,3,5,2,13,8,15,44,4,9,6,3,7,3,10,1,5,0
PLA1A,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,75
PLA2G10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G12A,2,1,3,11,12,15,3,11,9,4,3,8,9,4,9,11,6,11,5,5,4,9,3,4,9,9,7,4,6,7
PLA2G12B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G2A,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
PLA2G2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G2D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G2E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G2F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
PLA2G4A,18,0,3,2,0,5,6,11,9,30,31,0,59,0,2,0,7,0,0,2,4,0,7,5,0,40,0,14,2,0
PLA2G4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G4C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
PLA2G4D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PLA2G4E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G4F,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,8
PLA2G5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G6,3,2,1,2,0,2,2,1,2,0,0,1,1,0,1,1,1,0,2,1,1,1,3,1,1,2,1,3,1,3
PLAT,26,0,30,0,4,1,88,0,0,0,2,0,3,0,0,0,2,2,8,0,6,1,18,82,0,8,0,171,0,0
PLAU,0,4,0,0,30,48,0,1,2,62,5,28,37,37,0,0,81,39,41,16,85,60,0,99,11,15,0,0,77,0
PLCB1,0,0,1,0,0,2,1,1,0,0,2,0,1,0,1,0,2,1,2,0,2,0,0,0,2,0,2,3,0,2
PLCB2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PLCB3,11,16,10,24,14,22,13,30,19,17,14,10,6,10,10,22,10,14,16,19,28,18,21,8,6,25,16,8,13,32
PLCB4,1,0,0,2,1,2,4,2,7,2,4,1,0,10,0,19,0,12,4,0,7,18,2,1,0,1,7,6,11,16
PLCD1,1,1,1,3,0,2,1,1,13,1,0,5,0,0,0,1,1,1,25,1,2,0,1,4,1,2,1,1,1,1
PLCD3,3,3,5,4,11,16,4,25,26,7,16,12,20,5,1,2,0,13,8,5,5,42,6,6,26,42,14,3,6,1
PLCD4,1,1,1,1,0,0,1,0,1,1,1,1,0,1,2,1,0,1,0,0,5,1,1,1,0,0,1,1,0,0
PLCE1,1,0,1,1,0,0,1,1,6,1,0,5,0,0,0,0,0,4,0,0,0,4,0,2,0,4,2,0,2,0
PLCG1,9,13,15,5,4,5,19,5,6,9,6,13,2,12,7,27,16,11,13,19,11,16,23,4,14,12,11,19,8,9
PLCG2,0,0,0,2,1,3,0,0,0,1,0,1,0,1,0,0,1,0,2,2,0,2,0,0,0,4,0,0,11,0
PLCZ1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLD1,4,0,1,1,1,1,1,5,0,2,1,2,1,0,0,1,4,0,1,0,2,0,2,5,0,1,2,1,1,0
PLD2,5,5,5,13,3,7,5,4,7,8,3,8,3,8,3,7,7,2,10,7,5,4,5,5,2,5,6,4,5,1
PLIN1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIN2,15,8,96,0,7,2,15,4,0,62,3,29,0,2,12,4,1,5,1,10,12,1,12,23,14,7,6,13,2,3
PLIN4,0,0,0,0,0,0,0,5,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PLIN5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
PLK1,37,37,39,8,16,7,30,9,23,27,39,54,17,40,42,23,20,13,28,5,12,24,27,14,6,8,24,15,68,21
PLK2,34,2,31,67,64,17,53,56,24,11,22,49,123,22,0,19,6,122,10,0,31,88,13,293,13,12,75,27,142,3
PLK3,1,1,3,2,8,14,5,8,5,7,2,0,4,3,3,1,2,1,4,5,5,3,7,3,7,9,0,7,4,0
PLK4,10,12,8,6,12,7,8,6,11,6,7,14,6,8,10,9,7,14,6,7,6,11,7,6,3,7,6,3,6,9
PLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PLTP,12,53,27,1,22,1,75,1,0,35,24,0,10,47,0,0,95,54,32,1,57,0,61,0,10,32,0,13,67,6
PMAIP1,27,1,11,7,21,60,7,5,14,20,6,19,12,10,19,0,10,6,21,11,25,24,7,62,21,15,1,9,17,1
POMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POU5F1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,1090,0,0,3,0,1,0,4,0,0,1,1
POU5F1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPARA,1,0,0,1,3,3,1,6,4,2,0,1,1,0,0,2,0,0,0,4,2,2,1,2,0,6,1,1,2,2
PPARD,10,8,4,4,4,11,6,10,6,5,2,5,9,5,12,21,4,5,8,6,15,7,31,7,5,11,7,4,3,6
PPARG,0,0,12,6,2,7,1,26,30,22,1,11,2,0,0,0,5,0,0,0,1,6,0,8,11,2,0,0,0,0
PPARGC1A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,1,0,0,0,0,1,1,0
PPBP,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPIF,64,33,54,10,52,15,43,20,68,157,132,21,118,30,63,37,78,33,21,32,13,16,64,22,47,24,34,32,50,40
