symbol,A2058,A2780,A375,A427,CAOV3,HCT116,HT144,HT29,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,NCIH520,OCUBM,OV90,OVCAR3,PA1,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,UWB1289,VCAP
LPAR2,-1,0,1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-2,1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,0,1,-1
LPAR3,0,0,-1,0,2,0,-1,0,0,1,0,1,-1,0,-1,-1,0,0,0,1,1,-1,1,1,0,-1,-1,-1,1,0
LPAR5,0,0,0,2,2,0,0,0,1,1,-1,0,-1,1,1,1,1,-1,0,1,-1,-1,0,-1,1,0,-2,0,-1,1
LPAR6,1,-1,0,-1,-1,0,0,0,-2,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
LPIN1,0,0,0,1,-1,0,0,0,0,2,1,0,1,1,1,1,1,-1,0,0,1,-1,0,-1,-1,0,-1,1,1,0
LPIN2,0,0,-1,2,1,0,-1,1,0,-1,0,0,-1,1,-2,-1,1,1,0,0,-1,0,-1,1,0,-1,-2,-1,1,0
LPIN3,0,0,1,1,-1,0,1,1,0,-1,1,1,1,1,-1,1,1,1,0,1,1,0,1,-1,1,1,1,1,1,1
LPL,0,0,-1,0,0,0,-1,-1,0,0,-1,-1,1,-1,-1,-1,-1,1,0,0,-1,0,0,-1,0,-1,-1,0,-1,-1
LRP2,0,0,-2,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,-1,1,1,0
LRP5,0,0,0,2,1,-1,-1,1,1,-1,-1,0,-1,2,0,1,1,-1,0,1,0,2,2,1,1,0,1,-1,1,1
LRP6,0,0,0,2,1,0,0,0,1,2,-1,0,-1,1,-1,1,1,0,0,1,-1,-1,-1,-1,1,0,-2,0,1,1
LSP1,0,0,-1,0,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1
LTA,1,0,-1,0,2,-2,0,-1,0,-1,-1,-1,-2,0,-1,1,0,-1,0,1,-1,0,1,-1,0,-1,0,-1,-1,0
LTB,1,0,-1,0,2,-2,0,-1,0,-1,-1,-1,-2,0,-1,1,0,-1,0,1,-1,0,1,-1,0,-1,0,-1,-1,0
LTB4R2,0,0,-1,0,0,0,0,-1,0,1,1,-1,1,1,-1,-1,0,0,0,0,-1,0,-1,0,0,0,-1,0,1,0
LTBP1,0,0,0,1,-1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,-1,1,0,0,-1,0,0,-1,1,1,0
LTBR,0,0,0,2,2,0,0,0,1,1,-1,0,-1,1,1,1,1,-1,0,1,-1,-1,0,-1,1,0,-2,0,-1,1
LY96,1,0,0,0,0,2,0,1,0,-1,0,0,1,1,1,1,1,0,0,2,1,0,0,0,0,0,1,1,1,1
LYN,1,0,0,0,-1,0,0,1,0,1,0,0,1,1,1,1,-1,1,0,1,1,0,0,0,0,1,1,1,1,1
MAGI1,0,0,0,-1,1,0,1,-2,0,1,0,0,0,-1,-1,-1,-1,0,0,0,1,-1,0,-1,0,-1,-1,1,0,1
MAGI2,1,0,1,0,2,2,1,1,1,0,1,1,2,1,-2,1,-1,1,0,-1,1,-1,0,-2,1,0,1,2,-1,1
MAGI3,0,0,-1,-1,1,0,-1,0,0,-1,-1,0,-1,0,-1,-1,0,1,0,1,1,0,1,1,0,-1,-1,1,1,0
MALT1,0,0,-1,1,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,1,-2,-1,-1,-1,-1,0
MAML1,0,0,0,1,1,0,0,0,1,2,1,0,1,1,1,1,0,1,0,0,-1,0,1,-1,0,1,0,-1,-1,1
MAML2,0,-1,1,2,1,0,-1,1,1,-2,0,0,-1,-1,1,-1,0,-1,0,-1,1,0,-1,-1,1,1,1,0,1,1
MAML3,0,0,-1,0,-1,0,-1,0,0,1,0,-1,-1,0,-1,0,-1,0,0,-1,-1,0,-1,0,-1,0,-1,-1,-1,0
MAP2K1,0,0,0,-1,1,-1,0,1,1,0,1,0,1,0,1,0,1,-1,0,0,1,0,1,1,0,0,0,-1,0,1
MAP2K2,1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,1,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
MAP2K3,0,0,0,1,-1,0,0,-1,0,-1,1,0,1,-1,1,-1,-1,1,0,0,-1,-1,0,-1,0,0,-1,0,-1,0
MAP2K4,0,0,0,0,-1,0,0,-1,0,0,1,0,1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-2,-1,-1,1,-1,0
MAP2K5,0,0,1,-1,1,0,1,1,1,-2,1,0,1,0,1,0,1,-1,0,0,1,0,1,1,0,0,0,-1,0,1
MAP2K6,0,0,1,1,1,2,1,0,0,-1,1,1,1,1,1,1,0,1,0,-1,-1,0,1,1,1,0,1,1,0,0
MAP2K7,-1,0,-1,0,-1,0,0,-1,0,-1,-1,-1,-1,-1,1,1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,0,1,-1
MAP3K1,0,0,1,1,-1,0,1,0,1,1,1,0,1,-1,-1,1,0,0,0,0,-1,0,0,2,1,0,1,0,-1,-1
MAP3K11,0,0,1,1,1,-1,-1,1,1,1,-1,0,-1,-1,0,1,1,0,0,1,0,2,1,0,1,0,1,-1,1,2
MAP3K12,0,0,0,1,1,-1,0,0,1,-1,1,0,1,1,0,1,1,0,0,-1,-1,0,0,-1,1,0,1,0,1,1
MAP3K13,1,0,-1,2,2,0,1,0,0,-1,-1,0,0,1,2,1,0,1,0,0,1,0,1,1,1,0,2,1,2,0
MAP3K14,0,0,-1,1,0,0,0,-1,0,-1,1,-1,1,0,0,-1,1,1,0,1,-1,1,0,1,-1,0,1,0,0,1
MAP3K2,0,0,-1,0,1,0,0,0,0,0,1,0,1,0,0,-1,1,0,0,1,1,0,0,-1,0,0,-1,1,1,0
MAP3K20,0,0,-1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,2,1,0,-1,1,1,0
MAP3K3,0,0,-1,1,0,2,0,0,0,-1,1,0,1,0,1,1,0,0,0,0,-1,0,0,1,1,0,1,1,0,0
MAP3K4,0,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,1,-2,0,-1,2,0,1,1,-1,1,-1,0,-1,-1,-1,0
MAP3K5,0,-2,-1,0,-1,0,-1,-1,0,1,0,0,-1,2,0,2,0,0,0,-1,1,0,-1,-1,1,0,-1,-1,1,0
MAP3K6,0,0,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,1,1,-1,0,-1,0,0,0
MAP3K7,0,0,-1,0,1,0,-1,-1,0,1,0,0,-1,-1,1,-1,0,0,0,0,1,1,-1,1,0,-1,-1,-1,0,0
MAP3K8,0,0,-1,0,1,0,-1,0,0,1,-1,0,1,0,-1,0,0,-1,0,1,1,0,0,-1,0,0,-1,-1,0,0
MAP4K1,0,0,0,0,2,-1,0,1,0,-1,-1,1,1,-1,0,1,1,2,0,0,0,0,-1,-1,-1,0,-1,0,0,1
MAP4K2,0,0,-1,1,1,-1,-1,1,1,1,-1,0,-1,-1,0,1,1,-1,0,1,0,2,1,0,1,0,1,-1,1,2
MAP4K3,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,-1,0,0,-1,1,1,0
MAP4K4,0,0,-1,0,1,0,0,0,0,1,1,0,1,0,1,-1,1,0,0,1,1,0,0,-1,0,0,-1,1,1,0
MAPK1,0,0,-1,-1,2,-1,0,-1,0,-1,-1,0,-1,-1,-1,-1,1,1,0,1,-1,0,0,-1,-1,1,-1,0,-1,1
MAPK10,0,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,-1,1,0,0,-1,-1,-1,1
MAPK11,0,0,-1,-1,1,0,0,-1,0,0,-1,-1,-1,-1,-2,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,0,-1,-1
MAPK12,0,0,-1,-1,1,0,0,-1,0,0,-1,-1,-1,-1,-2,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,0,-1,-1
MAPK13,1,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,0,0,0,0,1,-1,0,-1,0,-1,-1,0
MAPK14,1,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,0,0,0,0,1,-1,0,-1,0,-1,-1,0
MAPK15,1,0,-1,1,-1,1,0,1,0,1,-1,1,0,2,1,2,1,-1,0,2,0,0,0,0,-1,0,1,0,2,1
MAPK3,0,0,-1,0,1,0,0,-1,0,-1,1,0,-1,-1,1,0,0,-1,0,0,-1,0,-1,1,0,0,0,-1,1,-1
MAPK4,-1,0,-1,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,1,-2,-1,-1,-1,-1,0
MAPK6,0,0,0,-1,-1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,0
MAPK7,0,0,-1,0,-1,0,0,-1,0,0,1,0,1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,0,-1,1,0,-1,0
MAPK8,0,0,-1,0,1,-1,-1,-1,0,1,1,-1,0,0,-1,0,0,0,0,2,-1,0,0,-1,1,0,1,-1,1,-1
MAPK8IP1,0,0,0,0,-1,0,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,0,-1,0,-1,1,1,0,1,-1,-1,0
MAPK8IP2,0,0,-1,-1,1,0,0,-1,0,0,-1,-1,-1,-1,-2,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,0,-1,-1
MAPK8IP3,0,0,-1,0,-1,-1,1,-1,0,-1,1,0,-1,-1,1,-1,1,-1,0,1,-1,0,-1,0,-1,0,-1,-1,-1,-1
MAPK9,0,0,0,1,1,0,0,0,1,2,1,0,1,1,1,1,0,1,0,0,-1,0,1,-1,0,1,0,-1,-1,2
MAPKAP1,0,0,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,1,1,-1,0,2,-1,0,-1,-1,0,0,1,-1,0,1
MAPKAPK2,1,1,1,0,-1,-1,1,-1,0,0,1,0,1,0,0,0,0,0,0,1,-1,0,1,1,-1,0,1,0,-1,0
MAPKAPK3,0,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-2,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1
MAPKAPK5,0,0,0,0,-1,0,0,0,1,-1,1,0,1,1,0,1,1,1,0,1,-1,0,0,1,0,0,1,0,1,1
MAPT,0,0,2,1,0,1,0,1,1,1,1,-1,1,0,2,-1,1,2,0,1,-1,2,0,2,1,0,2,2,2,1
MATK,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,1,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
MAVS,0,0,0,0,1,-1,-1,0,0,-1,1,0,1,0,-1,1,1,-1,0,1,1,2,1,-1,1,-1,0,0,1,1
MAX,0,0,-1,0,-1,0,0,-1,0,-1,1,0,1,0,0,-1,0,1,0,0,-1,0,-1,1,0,0,1,0,-1,0
MC2R,0,0,-1,1,1,0,-1,1,0,-1,0,0,-1,-1,-2,-1,1,1,0,0,-1,0,-1,1,0,-1,-1,-1,-1,0
MCL1,-1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,-1,0,1,1,0,0,1,0,1,1
MDM2,0,0,0,1,-1,0,0,0,1,0,1,0,1,1,-1,1,1,0,0,1,-1,1,0,0,0,0,1,1,-1,1
MDM4,1,1,1,0,-1,-1,0,-1,0,0,1,0,1,0,0,0,1,-1,-2,-2,-1,-1,1,1,-1,0,1,0,-1,0
ME1,0,0,-1,-1,1,0,-1,-1,0,1,0,-1,-1,0,1,-1,0,0,0,-1,1,1,-1,1,0,-1,-1,-1,0,0
ME3,0,0,0,1,1,-2,-1,1,1,-1,0,0,-1,-1,0,-1,1,-1,0,1,1,0,-1,-1,1,1,1,0,1,1
MECOM,1,0,-1,2,2,0,1,1,0,-1,0,0,0,1,2,1,0,2,0,-1,1,2,1,1,0,0,2,2,2,0
MED1,0,0,-1,1,-1,0,0,0,0,-1,1,0,1,0,-1,1,1,-1,0,0,-1,2,-1,1,0,0,1,0,-1,1
MED12L,1,0,1,2,1,0,1,1,0,-1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0
MED13,0,0,1,1,1,2,0,0,0,-1,1,0,1,0,1,1,1,0,0,0,-1,0,0,1,1,0,1,1,0,0
MED13L,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,-1,0,0,1,0,0,1,0,1,1
MED16,-2,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
MED17,0,0,0,0,1,0,-1,1,1,-1,0,0,-1,-1,1,-1,1,-1,0,0,1,0,-1,-1,1,1,1,0,1,1
MED24,0,0,-1,1,-1,0,0,0,0,-1,1,0,0,0,-1,2,1,-1,0,0,-1,2,-1,1,0,0,1,0,-1,1
MED27,0,0,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,1,1,-1,0,2,-1,0,-1,-1,-1,0,1,-1,0,1
MED30,1,0,1,-1,0,2,0,2,0,2,0,1,1,1,2,2,1,1,0,2,1,0,0,0,0,0,1,1,1,1
MED4,1,0,0,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
MEF2A,0,0,0,-1,1,0,1,1,1,0,1,0,1,0,-1,1,0,-1,0,0,1,0,1,1,0,0,-1,0,-1,1
MEF2B,-1,0,1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-2,1,-1,-1,0,1,-1,2,-1,-1,-1,-1,-1,0,1,-1
MEF2C,0,-1,1,1,1,0,1,0,1,-1,1,1,1,-1,1,-1,0,0,-1,-1,-1,0,0,0,1,1,1,0,-1,-1
MEF2D,1,1,1,1,-1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,-1,-1,1,1,0,0,1,0,1,0
MEFV,0,0,-1,0,-1,0,1,-1,0,-1,1,0,-1,-1,1,-1,1,-1,0,1,-1,0,-1,0,-1,0,0,-1,-1,-1
MEGF8,0,0,0,0,1,-1,0,1,0,-1,-1,1,1,-1,1,1,1,-1,0,0,1,0,-1,-1,-1,0,-1,0,0,1
MET,1,-1,1,0,1,0,1,1,1,1,1,1,0,1,-1,1,2,0,0,1,1,-1,0,-1,1,0,-1,2,1,1
MFN1,1,0,-1,2,2,0,1,1,0,-1,0,0,0,1,2,1,0,1,0,-1,1,0,1,1,0,0,2,1,2,0
MFN2,0,0,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,1,0,0,0,2,0,1,0,0,1,1,-1,0,-1,0,0,0
MFNG,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,1,-1,0
MGRN1,0,0,-1,0,1,0,1,-1,0,-1,1,0,-1,-1,1,-1,1,-1,0,1,-1,0,-1,0,-1,0,0,-1,-1,-1
MIOS,1,0,1,1,-1,0,0,1,1,2,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,0,1,1,-1,0
MKNK1,0,0,0,0,2,-1,-1,0,0,1,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,1,1,0,0,-1,0,0,0
MKNK2,-2,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
MLKL,0,0,0,0,-1,0,-1,0,0,-1,0,1,-1,1,2,-1,0,-1,0,1,1,1,-1,1,2,0,0,-1,1,-1
MLST8,0,0,-1,0,-1,-1,1,-1,0,-1,1,0,-1,-1,1,-1,1,-1,0,1,-1,0,-1,0,-1,0,-1,-1,-1,-1
MLYCD,0,0,0,0,-1,1,-1,-1,0,-1,0,-1,-1,0,2,-1,-2,-1,0,1,0,1,-1,0,-1,0,1,-1,1,-1
MMP1,0,0,1,2,-1,0,-1,1,1,-1,0,1,-1,-1,1,-1,0,-1,0,-1,1,0,-1,-1,1,1,1,0,1,1
MMP13,0,0,1,2,-1,0,-1,1,1,-1,0,1,-1,-1,1,-1,0,-1,0,-1,1,0,-1,-1,1,1,1,0,1,1
MMP14,0,0,-1,0,0,0,0,-1,0,1,1,-1,1,1,-1,-1,0,-1,0,0,-1,0,-1,0,0,0,-1,0,1,0
MMP2,0,0,0,0,-1,0,0,0,0,-1,1,1,-1,0,1,1,0,-1,0,1,1,1,-1,1,1,0,-1,-1,1,-1
MMP3,0,0,1,2,-1,0,-1,1,1,-1,0,1,-1,-1,1,-1,0,-1,0,-1,1,0,-1,-1,1,1,1,0,1,1
MMP7,0,0,1,2,-1,0,-1,1,1,-1,0,1,-1,-1,1,-1,0,-1,0,-1,1,2,-1,-1,1,1,1,0,1,1
MMP9,0,0,1,1,-1,-1,1,1,0,-1,1,1,1,1,-1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
MOB1A,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,-1,1,1,0
MOB1B,0,0,-1,0,1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,-1,1,0,0,-1,-1,-1,1
MOSMO,0,0,0,0,-1,0,-1,0,0,-1,1,1,-1,-1,1,0,0,-1,0,0,-1,0,-1,-2,0,0,0,-1,2,-1
MPL,0,0,0,0,2,-1,-1,0,0,1,-1,0,-1,-1,1,0,0,-1,0,0,0,0,1,1,0,0,-1,0,0,0
MRAS,0,0,0,1,2,0,1,0,0,-1,-1,0,0,1,2,-1,0,1,0,0,1,0,1,1,0,0,1,2,1,0
MS4A2,0,0,1,1,1,0,0,1,1,1,-1,1,-1,-1,1,1,0,0,0,-1,1,1,1,0,1,0,1,-1,1,0
MST1,0,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-2,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1
MST1R,0,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-2,-1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1
MTOR,0,0,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,1,0,0,0,2,0,1,0,0,1,1,-1,0,-1,0,0,0
MUC5B,0,0,-1,0,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1
MYB,0,-2,-1,0,-1,0,-1,-1,0,1,0,-1,-1,0,0,1,0,0,0,-1,1,0,-1,-1,1,0,-1,-1,1,-2
MYC,1,0,0,-1,1,2,0,2,0,1,2,1,1,2,2,2,1,-1,0,2,1,1,0,1,-1,1,1,1,2,1
MYD88,0,0,0,0,-1,0,1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,-1,0,-1,1,-1,-1,1
MYH6,0,0,-1,0,0,0,0,-1,0,1,1,-1,1,1,-1,-1,0,-1,0,0,-1,0,-1,0,0,0,-1,0,1,0
MYH7,0,0,-1,0,0,0,0,-1,0,1,1,-1,1,1,-1,-1,0,-1,0,0,-1,0,-1,0,0,0,-1,0,1,0
MYL2,0,0,0,0,-1,0,0,0,1,-1,1,0,1,1,0,1,1,0,0,1,-1,0,0,1,0,0,1,0,1,1
MYL3,0,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-2,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,-1,-1,-1,1
MYL4,0,0,-1,1,0,1,0,0,0,-1,1,0,1,0,0,-1,1,1,0,0,-1,0,0,1,0,0,1,0,0,1
MYL6,0,0,0,1,1,-1,0,0,1,-1,1,0,1,1,-1,1,1,0,0,1,-1,0,0,-1,1,0,1,0,0,1
MYL6B,0,0,0,1,1,-1,0,0,1,-1,1,0,1,1,-1,1,1,0,0,1,-1,0,0,-1,1,0,1,0,0,1
MYL9,0,0,1,1,-1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
MYLK,0,0,-1,1,2,0,1,1,0,1,-1,0,-1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0
MYLK2,0,0,-1,1,1,0,-1,1,0,1,1,1,1,1,2,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1
MYLK3,0,0,1,0,-1,0,0,0,0,-1,1,1,-1,0,1,-1,0,-1,0,-1,0,1,-1,-2,1,0,-1,-1,0,-1
MYLK4,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,1,-1,0,0,0,-1,1,-1
NAIP,0,0,0,1,-1,0,1,0,1,-1,1,0,1,-1,-1,-1,0,0,0,0,-1,1,0,0,1,0,1,0,-1,-1
NANOG,0,0,-1,2,2,0,0,0,1,1,-1,0,-1,1,1,1,0,-1,0,0,-1,-1,0,-1,1,0,-2,0,-1,1
NBL1,0,0,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,1,0,1,0,0,1,1,-1,0,-1,0,0,0
NCF1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,-1,1,-1,-1,0,-1,1,-1,0,1,1,0,1,2,1,1
NCK1,0,0,0,1,2,0,1,0,0,1,-1,0,0,1,2,1,0,1,0,0,1,0,1,1,0,0,1,2,1,0
NCK2,0,0,-1,0,1,0,0,0,0,1,1,0,1,2,1,-1,0,0,0,1,1,0,0,-1,0,0,-1,1,1,0
NCOA1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,-1,1,0,-1,1,1,0
NCOA2,1,0,0,0,2,2,0,1,0,1,0,0,1,1,1,1,0,0,0,2,1,0,0,0,0,0,1,1,1,1
NCOA3,0,0,1,1,-1,-1,1,1,0,-1,1,1,1,1,-1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
NCOR1,0,0,0,0,-1,0,0,-1,0,0,1,0,1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,0,-1,-1,1,-1,0
NCOR2,0,0,-1,0,1,0,0,0,1,0,1,0,0,1,-1,1,1,-1,0,1,-1,0,0,1,0,0,1,0,1,1
NCSTN,1,1,1,1,-1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,-1,-1,1,1,0,0,1,0,1,0
NEK7,1,1,2,0,-1,0,0,0,0,1,1,1,1,0,1,0,-1,0,-1,-1,-1,0,1,1,0,0,1,1,1,0
NEO1,0,0,0,-1,1,0,1,1,1,-2,1,0,1,0,1,1,1,-1,2,0,1,2,1,1,0,0,0,-1,0,1
NF1,0,0,0,1,-1,0,0,1,0,-1,1,0,1,0,1,1,1,1,0,-2,-1,0,0,-1,0,0,1,0,-1,1
NF2,0,0,-1,-1,1,0,0,1,0,-1,-1,0,-1,-1,-1,-1,-1,1,0,0,-1,0,0,0,-1,-1,-1,1,-2,0
NFATC1,0,0,-1,1,-1,0,-1,-1,0,-1,0,-1,-2,-1,-1,-1,-1,-1,0,0,-1,0,-1,1,-2,-1,-1,-1,-1,0
NFATC2,0,0,1,1,1,-1,2,2,0,1,1,1,1,2,-1,1,1,1,0,1,1,0,1,0,1,1,1,1,2,1
NFATC3,0,0,0,0,-1,0,0,0,0,-1,1,1,-2,0,1,-1,0,1,0,1,0,1,-1,1,2,0,0,-1,-1,-1
NFATC4,0,0,-1,0,0,0,0,-1,0,1,1,-1,1,1,-1,-1,0,0,0,0,-1,0,-1,0,0,0,-1,0,1,0
NFKB1,0,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,-1,0,-1,0,-1,-1,-1,0
NFKB2,-1,0,0,0,1,1,-1,0,0,-1,1,0,0,0,-1,-1,0,1,0,0,-1,0,0,-1,0,0,1,-1,-1,0
NFKBIA,0,0,-1,0,-1,0,0,-1,0,-1,1,0,1,0,-1,-1,0,1,0,0,-1,0,-1,1,0,0,1,0,0,0
NFKBIB,0,0,0,0,2,-1,0,1,0,-1,-1,1,1,-1,0,1,1,2,0,0,0,0,-1,-1,-1,0,-1,0,0,1
NFKBIE,-1,0,-1,0,2,-1,0,-1,0,-1,-1,-1,-1,0,-1,1,0,-1,0,0,0,0,1,-1,0,0,0,-1,0,1
NGF,0,0,-1,-1,1,0,-1,0,0,-1,-1,0,-1,0,-1,-1,0,1,0,1,1,0,1,1,0,-1,-1,1,1,0
NGFR,0,0,0,1,2,1,0,0,0,-1,1,0,1,0,0,-1,1,0,0,0,-1,0,0,1,0,0,1,0,0,1
NKD1,0,0,-1,0,-1,0,0,-1,0,-1,1,1,-1,0,1,-1,0,-1,0,0,0,1,-1,0,1,0,-1,-1,-1,-1
NKD2,1,0,-1,2,2,-1,1,1,1,2,1,1,1,1,-1,1,0,-1,0,0,-1,-1,0,1,1,0,1,0,0,0
NLK,0,0,0,1,-1,0,0,0,0,-1,1,0,1,0,1,1,1,1,0,0,-1,0,0,-1,0,0,1,0,-1,1
NLRC4,0,0,0,1,-1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,-1,1,0,0,-1,0,0,-1,1,1,0
NLRP1,-1,0,-1,0,-1,-1,-1,-1,0,-1,1,0,1,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,1,-1,-1,0,1,-1
NLRP12,0,0,0,0,1,0,0,1,0,1,-1,1,1,-1,-1,0,1,1,0,0,1,0,-1,1,0,0,-1,1,0,1
NLRP3,1,1,1,-1,1,0,1,0,0,1,1,0,1,0,1,-1,0,0,0,0,-1,0,1,1,0,0,0,1,1,0
NLRP6,0,0,-1,0,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1
NLRP7,0,0,0,0,1,0,0,1,0,1,-1,1,1,-1,-1,0,1,1,0,0,1,0,-1,1,0,0,-1,1,0,1
NLRX1,-1,0,0,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,0,0,0,-1,-1,-1,1,1,1,-1,2,1
NOD1,1,0,0,1,2,0,1,1,1,0,1,1,1,1,0,1,-1,0,0,0,1,-1,-1,1,1,0,1,1,-1,0
NOD2,0,0,-1,0,-1,0,0,-1,0,-1,1,1,-1,0,1,-1,0,-1,0,0,0,1,-1,0,1,0,-1,-1,-1,-1
NODAL,-1,0,-1,0,1,-1,-1,-1,0,1,1,-1,0,0,1,-1,0,0,0,1,-1,0,0,-1,1,0,-1,-1,1,0
NOG,0,0,0,1,1,2,0,0,0,-1,1,0,1,0,1,1,1,1,0,1,-1,0,0,1,0,0,1,1,0,0
NOS1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,-1,0,0,1,0,0,1,0,1,1
NOS2,0,0,0,1,-1,0,0,0,0,-1,1,0,1,0,1,1,1,1,0,0,-1,-1,0,-1,0,0,1,0,-1,1
NOS3,1,0,0,0,1,0,1,1,1,1,1,0,-1,1,-2,0,1,0,0,1,1,-1,0,1,1,0,-1,1,1,1
NOTCH1,0,0,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,1,1,-1,0,2,-1,0,-1,-1,-1,0,1,-1,1,1
